image_path,class_label_x,attributes_x,caption_x,instance_id_x,Unnamed: 5_x,attr_color,attr_material,attr_condition,attributes_clean,class_label_y,attributes_y,caption_y,instance_id_y,Unnamed: 5_y,changed_class,split
images/team_20_clothing_cap_50.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain off white cap, front view",team20_cap50,,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain off white cap, front view",team20_cap50,,cap,train
images/Team1_paintbrush_G_3_213.JPG,paintbrush,color:purple;material:plastic;shape:cylindrical,purple paintbrush on white background,Team1_paintbrush_G_3,,purple,plastic,unknown,color:purple;material:plastic;condition:unknown,paintbrush,color:purple;material:plastic;shape:cylindrical,purple paintbrush on white background,Team1_paintbrush_G_3,,paintbrush,train
images/team25_clothespin_47.jpg,homestorage_clothespin,"""color:red;material:plastic;condition:used;shape:A-shape ""","""red clothespin adjacent to multiple clothespin""",,clothespin_V_1,red,plastic,used,color:red;material:plastic;condition:used,homestorage_clothespin,"""color:red;material:plastic;condition:used;shape:A-shape ""","""red clothespin adjacent to multiple clothespin""",,clothespin_V_1,clothespin,train
images/team5_earphones_4.jpg,earphones,color:black;material:plastic;condition:used,a black wired earphones,TEAM5_EAR_1_5,,black,plastic,used,color:black;material:plastic;condition:used,earphones,color:black;material:plastic;condition:used,a black wired earphones,TEAM5_EAR_1_5,,earphones,train
images/team24_water_bottle_036.jpg,bottle,color:brown;material:metal;condition:used,brown wooden bottle in dark,,TEAM24_BOTTLE_H_1,brown,metal,used,color:brown;material:metal;condition:used,bottle,color:brown;material:metal;condition:used,brown wooden bottle in dark,,TEAM24_BOTTLE_H_1,bottle,train
images/team8_bags_041.jpg,travel_backpack,"color:blue,size:medium,condition:used,material:cloth",A used medium sized blue cloth bag,bag_G_5,,blue,cloth,used,color:blue;material:cloth;condition:used,travel_backpack,"color:blue,size:medium,condition:used,material:cloth",A used medium sized blue cloth bag,bag_G_5,,backpack,train
images/team5_water_bottle_13.jpg,water_bottle,color:blue;material:metal;condition:used;size:medium,a blue bottle,TEAM5_BOTT_3_4,,blue,metal,used,color:blue;material:metal;condition:used,water_bottle,color:blue;material:metal;condition:used;size:medium,a blue bottle,TEAM5_BOTT_3_4,,bottle,train
images/team25_mouse_46.jpg,electronics_mouse,"""color:green;material:plastic;condition:new;shape:oval""","""dual color wireless mouse with dominant color green""",,mouse_K_1,green,plastic,new,color:green;material:plastic;condition:new,electronics_mouse,"""color:green;material:plastic;condition:new;shape:oval""","""dual color wireless mouse with dominant color green""",,mouse_K_1,mouse,train
images/team3_pen_023.jpg,pen,color:green;material:plastic;pattern:plain;condition:old;features:with_cap,"An old green pen of plastic material with a plain pattern, with_cap .",team3_pen_5_3,,green,plastic,old,color:green;material:plastic;condition:old,pen,color:green;material:plastic;pattern:plain;condition:old;features:with_cap,"An old green pen of plastic material with a plain pattern, with_cap .",team3_pen_5_3,,pen,train
images/team5_slippers_32.jpg,slippers,color:blue;material:rubber;condition:used,a blue slippers,TEAM5_SLIP_7_3,,blue,rubber,used,color:blue;material:rubber;condition:used,slippers,color:blue;material:rubber;condition:used,a blue slippers,TEAM5_SLIP_7_3,,slippers,train
images/team23_water_bottle_030.jpg,water_bottle,"""color:brown;material:plastic;condition:old""",,,TEAM23_WATER_BOTTLE_F_30,brown,plastic,old,color:brown;material:plastic;condition:old,water_bottle,"""color:brown;material:plastic;condition:old""",,,TEAM23_WATER_BOTTLE_F_30,bottle,train
images/team10_Personal_Care_lotion_bottle_505.jpg,lotion_bottle,color:white;material:plastic;condition:used;size:large,white plastic lotion_bottle in large size,TEAM10_LOT_Y_1,,white,plastic,used,color:white;material:plastic;condition:used,lotion_bottle,color:white;material:plastic;condition:used;size:large,white plastic lotion_bottle in large size,TEAM10_LOT_Y_1,,lotion,train
images/Team17_clothing_watch_11_1.jpg,clothing_watch,unknown,object photo,,Team17_clothing_watch_11_2,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,clothing_watch,unknown,object photo,,Team17_clothing_watch_11_2,watch,train
images\team14_shampoo_bottle (34).jpg,personal_care_shampoo_bottle,color:red;material:plastic;condition:unknown;size:large,A red color shampoo bottle,Team14_REDSHAMPOO_C,,red,plastic,unknown,color:red;material:plastic;condition:unknown,personal_care_shampoo_bottle,color:red;material:plastic;condition:unknown;size:large,A red color shampoo bottle,Team14_REDSHAMPOO_C,,shampoo,train
images/team5_water_bottle_0.jpg,water_bottle,color:silver;material:metal;condition:used;size:medium,a silver bottle,TEAM5_BOTT_1_1,,silver,metal,used,color:silver;material:metal;condition:used,water_bottle,color:silver;material:metal;condition:used;size:medium,a silver bottle,TEAM5_BOTT_1_1,,bottle,train
images/team10_Personal_Care_shampoo_bottle_571.jpg,shampoo_bottle,color:pink;material:plastic;condition:new;size:unknown,medium pink shampoo_bottle made of plastic,TEAM10_SHA_T_4,,pink,plastic,new,color:pink;material:plastic;condition:new,shampoo_bottle,color:pink;material:plastic;condition:new;size:unknown,medium pink shampoo_bottle made of plastic,TEAM10_SHA_T_4,,shampoo,train
images/team9_wristwatch_10_d.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,watch with round dial,team9_wristwatch_10_4,,multicolor,unknown,used,color:multicolor;material:unknown;condition:used,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,watch with round dial,team9_wristwatch_10_4,,watch,train
images\team14_pen (16).jpg,stationary_pen,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic pen,TEAM14_BLACKPEN_D,,black,plastic,used,color:black;material:plastic;condition:used,stationary_pen,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic pen,TEAM14_BLACKPEN_D,,pen,train
images/team24_mug_025.jpg,mug,color:red;material:glass;condition:broken,red glass mug on floor,,TEAM24_MUG_E_5,red,glass,broken,color:red;material:glass;condition:broken,mug,color:red;material:glass;condition:broken,red glass mug on floor,,TEAM24_MUG_E_5,mug,train
images/team3_sneakers_027.jpg,sneakers,color:black;material:fabric;pattern:plain;condition:new;features:with_laces,"A new black sneakers of fabric material with plain pattern, with laces",team3_sneakers_06_2,,black,fabric,new,color:black;material:fabric;condition:new,sneakers,color:black;material:fabric;pattern:plain;condition:new;features:with_laces,"A new black sneakers of fabric material with plain pattern, with laces",team3_sneakers_06_2,,sneakers,train
images/team11_usb_cable_056.jpg,usb_cable,color:black;material:plastic;condition:used,usb_cable image,,Team_11_usb_cable_usb_cable_056,black,plastic,used,color:black;material:plastic;condition:used,usb_cable,color:black;material:plastic;condition:used,usb_cable image,,Team_11_usb_cable_usb_cable_056,cable,train
images/team25_electric_kettle_15.jpg,small_appliances_electric_kettle,"""color:silver;material:metal;condition:new;shape:cylindrical""","""prestige electric kettle in silver color and removable top with handle""",,electric_kettle_C_5,silver,metal,new,color:silver;material:metal;condition:new,small_appliances_electric_kettle,"""color:silver;material:metal;condition:new;shape:cylindrical""","""prestige electric kettle in silver color and removable top with handle""",,electric_kettle_C_5,kettle,train
images/team5_pen_E4.jpg,pen,color:black;material:plastic;condition:used,a black pen,TEAM5_PEN_E_4,,black,plastic,used,color:black;material:plastic;condition:used,pen,color:black;material:plastic;condition:used,a black pen,TEAM5_PEN_E_4,,pen,train
images/team22_pen_041.jpg,stationery_pen,color:blue;material:plastic;size:unknown,blue gel pen with a transparent barrel and a fine metal tip,,team22_PEN_I_1,blue,plastic,unknown,color:blue;material:plastic;condition:unknown,stationery_pen,color:blue;material:plastic;size:unknown,blue gel pen with a transparent barrel and a fine metal tip,,team22_PEN_I_1,pen,train
images/team3_pen_001.jpg,pen,color:black;material:metal;pattern:patterned;condition:new;features:without_cap,"A new black pen of metal material with a patterned pattern, without_cap .",team3_pen_1_1,,black,metal,new,color:black;material:metal;condition:new,pen,color:black;material:metal;pattern:patterned;condition:new;features:without_cap,"A new black pen of metal material with a patterned pattern, without_cap .",team3_pen_1_1,,pen,train
images/Team15_watch_38.jpg,watch,color:black;material:leather;condition:used,black leather watch with white dial,,Team15_watch_38,black,leather,used,color:black;material:leather;condition:used,watch,color:black;material:leather;condition:used,black leather watch with white dial,,Team15_watch_38,watch,train
images/team23_sneakers_001.jpg,sneakers,"""color:black;material:fabric;condition:old""",Pair of brown leather shoes.,,TEAM23_SNEAKERS_A_1,black,fabric,old,color:black;material:fabric;condition:old,sneakers,"""color:black;material:fabric;condition:old""",Pair of brown leather shoes.,,TEAM23_SNEAKERS_A_1,sneakers,train
images/team11_brush_014.jpg,brush,color:brown;material:wood+metal;condition:used,very fine detail brush with thin tip and red wooden handle,,Team_11_brush_brush_014,brown,wood+metal,used,color:brown;material:wood+metal;condition:used,brush,color:brown;material:wood+metal;condition:used,very fine detail brush with thin tip and red wooden handle,,Team_11_brush_brush_014,brush,train
images/team11_mouse_032.jpg,mouse,color:black;material:plastic;condition:new,sleek black wireless mouse with ergonomic grip,,Team_11_mouse_mouse_032,black,plastic,new,color:black;material:plastic;condition:new,mouse,color:black;material:plastic;condition:new,sleek black wireless mouse with ergonomic grip,,Team_11_mouse_mouse_032,mouse,train
images/Team15_lunchbox_55.jpg,lunchbox,color:silver;material:steel;condition:new,silver tiffin with blue borders,,Team15_lunchbox_55,silver,steel,new,color:silver;material:steel;condition:new,lunchbox,color:silver;material:steel;condition:new,silver tiffin with blue borders,,Team15_lunchbox_55,lunchbox,train
images/team24_comb_050.jpg,comb,color:purple;material:plastic;condition:new,purple plastic comb on tile floor,,TEAM24_COMB_J_5,purple,plastic,new,color:purple;material:plastic;condition:new,comb,color:purple;material:plastic;condition:new,purple plastic comb on tile floor,,TEAM24_COMB_J_5,comb,train
images/team10_stationery_pen_016.jpg,pen,color:black;material:plastic;condition:used;size:small,black pen showing its small design,TEAM10_PEN_F_2,,black,plastic,used,color:black;material:plastic;condition:used,pen,color:black;material:plastic;condition:used;size:small,black pen showing its small design,TEAM10_PEN_F_2,,pen,train
images/team3_earphones_022.jpg,earphones,color:yellow;material:plastic;pattern:striped;condition:new;features:wireless,"New, yellow color, plastic wireless earphones in striped pattern.",team3_earphones_05_4,,yellow,plastic,new,color:yellow;material:plastic;condition:new,earphones,color:yellow;material:plastic;pattern:striped;condition:new;features:wireless,"New, yellow color, plastic wireless earphones in striped pattern.",team3_earphones_05_4,,earphones,train
images/team13_clothing_wrist_watch_045.jpg,clothing_wrist_watch,color:brown;material:metal;condition:new;size:small;style:formal,wristwatch with leather strap and metal case,,TEAM13_CLOTHING_WRIST_WATCH_I_5,brown,metal,new,color:brown;material:metal;condition:new,clothing_wrist_watch,color:brown;material:metal;condition:new;size:small;style:formal,wristwatch with leather strap and metal case,,TEAM13_CLOTHING_WRIST_WATCH_I_5,watch,train
images/team13_footwear_sneakers_025.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium;style:casual,sports shoes displaying lacing system,,TEAM13_FOOTWEAR_SNEAKERS_E_5,black,synthetic,worn,color:black;material:synthetic;condition:worn,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium;style:casual,sports shoes displaying lacing system,,TEAM13_FOOTWEAR_SNEAKERS_E_5,sneakers,train
images/team24_tennis_ball_058.jpg,tennisball,color:orange;material:fabric;condition:new,a orange fabric new tennisball,,TEAM24_TENNISBALL_L_3,orange,fabric,new,color:orange;material:fabric;condition:new,tennisball,color:orange;material:fabric;condition:new,a orange fabric new tennisball,,TEAM24_TENNISBALL_L_3,tennisball,train
images/team8_comb_023.jpg,personal_care_comb,"color:brown,size:medium,condition:used,material:wood",A used medium sized brown wooden hair comb,comb_E_3,,brown,wood,used,color:brown;material:wood;condition:used,personal_care_comb,"color:brown,size:medium,condition:used,material:wood",A used medium sized brown wooden hair comb,comb_E_3,,comb,train
images/team24_water_bottle_016.jpg,bottle,color:black;material:metal;condition:used,black plastic bottle on bedsheet,,TEAM24_BOTTLE_D_1,black,metal,used,color:black;material:metal;condition:used,bottle,color:black;material:metal;condition:used,black plastic bottle on bedsheet,,TEAM24_BOTTLE_D_1,bottle,train
images/team8_pen_021.jpg,stationery_pen,"color:blue,size:small,condition:used,material:plastic",A used small sized blue plastic pen,pen_G_2,,blue,plastic,used,color:blue;material:plastic;condition:used,stationery_pen,"color:blue,size:small,condition:used,material:plastic",A used small sized blue plastic pen,pen_G_2,,pen,train
images/team10_Footwear_sneakers_382.jpg,sneakers,color:black;material:fabric;condition:used;size:small,used small sneakers with black fabric body,TEAM10_SNE_O_1,,black,fabric,used,color:black;material:fabric;condition:used,sneakers,color:black;material:fabric;condition:used;size:small,used small sneakers with black fabric body,TEAM10_SNE_O_1,,sneakers,train
